Date,KWK_WatTemp_dqc1_degF,KWK_Flow_dv20220611_cfs,KWK_WatTemp_degC,KWK_Flow_cms,AirT_degC_d_KRDD,RelHum_pct_d_KRDD,DewPtT_degC_d_KRDD,WindSp_m_per_sec_d_KRDD,SolRad_W_per_m2_d_RRAC,KWK_Flow_dv20221011_cfs
7/6/2012,50.55833333,13875,10.31018519,423.5728303,25.39583333,38.57875,,1.564583333,352.25,14958.33333
7/7/2012,50.86666667,14470,10.48148148,429.708147,26.49090909,28.88863636,,1.683181818,352.4166667,15175
7/8/2012,50.78333333,14266,10.43518519,430.6520419,28.07142857,27.91,,1.788571429,348.1666667,15208.33333
7/9/2012,51.1125,14151,10.61805556,434.5456083,28.72916667,29.51208333,,2.143333333,342.875,15345.83333
7/10/2012,50.925,14041,10.51388889,438.3211879,28.89166667,29.11208333,,2.014583333,342.5833333,15479.16667
7/11/2012,50.88333333,14161,10.49074074,431.9498974,29.89166667,28.05958333,,1.393333333,344.5416667,15254.16667
7/12/2012,51.04166667,14065,10.5787037,427.9383441,30.57916667,25.70666667,,1.778333333,341.2916667,15112.5
7/13/2012,51.06666667,14169,10.59259259,425.1066595,30.09583333,28.02541667,,2.014583333,331.7916667,15012.5
7/14/2012,51.26666667,13787,10.7037037,428.6462653,26.21666667,39.93791667,,1.972083333,334.6666667,15137.5
7/15/2012,51.275,13948,10.70833333,435.4895032,27.508,30.2888,,2.1396,334.2916667,15379.16667
7/16/2012,51.27916667,14157,10.71064815,437.6132667,26.45833333,40.73458333,,4.630416667,320.4166667,15454.16667
7/17/2012,51.17083333,14350,10.65046296,427.1124361,19.20357143,54.34857143,,4.079285714,226.8333333,15083.33333
7/18/2012,51.37916667,14324,10.7662037,429.8261339,21.625,50.43083333,,1.65,296.6666667,15179.16667
7/19/2012,51.55833333,13862,10.86574074,430.4160682,24.17083333,38.66041667,,3.60125,331.4583333,15200
7/20/2012,51.65416667,14299,10.91898148,429.9441208,24.5375,36.55666667,,2.2725,335.0833333,15183.33333
7/21/2012,51.92916667,14309,11.07175926,432.0678842,28.975,29.42166667,,2.1225,340.375,15258.33333
7/22/2012,52.0625,14075,11.14583333,431.4779499,30.25416667,25.94875,,2.33625,340.6666667,15237.5
7/23/2012,52.175,14424,11.20833333,430.2980813,31.6375,28.18791667,,2.2075,323.5833333,15195.83333
7/24/2012,51.62916667,14167,10.90509259,429.9441208,28.4,38.74166667,,2.271666667,327.1666667,15183.33333
7/25/2012,51.36666667,14472,10.75925926,430.4160682,26.26666667,35.93625,,1.8,331.5833333,15200
7/26/2012,51.6625,14240,10.92361111,433.4837266,26.40833333,30.45333333,,1.95,327.1666667,15308.33333
7/27/2012,51.6125,14339,10.89583333,432.4218448,26.125,33.98875,,1.928333333,330.9166667,15270.83333
7/28/2012,51.64583333,14129,10.91435185,434.1916477,26.37083333,36.38,,1.842916667,328.1666667,15333.33333
7/29/2012,51.77083333,14402,10.9837963,434.0736609,27.1125,31.16375,,1.757916667,327.125,15329.16667
7/30/2012,52.0875,14356,11.15972222,434.6635952,28.4625,31.77333333,,1.885833333,324.125,15350
7/31/2012,52.1375,14234,11.1875,434.4276215,30.1125,30.15125,,1.778333333,322.2083333,15341.66667
8/1/2012,52.35,14314,11.30555556,433.955674,29.388,32.8168,,1.5632,320.75,15325
8/2/2012,52.54166667,14153,11.41203704,434.0736609,29.1625,29.78875,,1.564166667,323.9166667,15329.16667
8/3/2012,52.3125,14186,11.28472222,432.8937923,29.625,28.50041667,,1.479166667,321.8333333,15287.5
8/4/2012,52.22083333,14305,11.2337963,432.8937923,28.12916667,35.88291667,,1.435833333,296.125,15287.5
8/5/2012,52.3375,14477,11.29861111,433.2477529,28.15416667,39.71125,,3.043333333,298.5833333,15300
8/6/2012,52.61666667,14046,11.4537037,431.4779499,26.9625,42.94708333,,1.757083333,306.75,15237.5
8/7/2012,52.37916667,13811,11.32175926,429.708147,27.72916667,30.40291667,,1.92875,318.8333333,15175
8/8/2012,52.6,13187,11.44444444,406.818696,29.47083333,23.77541667,,1.972083333,319.75,14366.66667
8/9/2012,52.0375,12951,11.13194444,404.340972,28.95833333,23.46875,,1.050416667,318.8333333,14279.16667
8/10/2012,52.09166667,14069,11.16203704,386.8789166,31.03333333,23.84125,,2.164583333,318.7916667,13662.5
8/11/2012,52.25416667,13839,11.25231481,388.6487195,32.04615385,23.25153846,,1.978461538,303.625,13725
8/12/2012,52.275,12699,11.26388889,366.2312159,30.90416667,20.96458333,,1.286666667,309.2083333,12933.33333
8/13/2012,52.42916667,12893,11.34953704,352.0727926,31.3625,22.89083333,,1.200416667,298.5416667,12433.33333
8/14/2012,52.17083333,12558,11.20601852,351.8368189,33.29166667,26.97125,,2.485833333,249.5416667,12425
8/15/2012,51.70416667,12307,10.94675926,353.8425955,29.60416667,39.65708333,,0.75,190.4166667,12495.83333
8/16/2012,51.61666667,11969,10.89814815,340.9820277,30.1375,38.09125,,0.81375,289.1666667,12041.66667
8/17/2012,51.85,12258,11.02777778,340.3920934,30.09166667,37.13833333,,1.542916667,285.7083333,12020.83333
8/18/2012,51.95833333,12256,11.08796296,351.718832,30.67083333,33.24625,,2.78625,291.8333333,12420.83333
8/19/2012,52.05,12106,11.13888889,351.718832,28.74166667,35.34375,,1.585416667,295.7916667,12420.83333
8/20/2012,51.00416667,12148,10.55787037,340.8640409,27.89230769,37.28076923,,1.740769231,265.0833333,12037.5
8/21/2012,50.70416667,12251,10.3912037,342.8698175,26.69583333,38.06,,1.157083333,252.2916667,12108.33333
8/22/2012,50.65416667,12010,10.36342593,331.8970394,26.47307692,36.91153846,,1.445,258.4166667,11720.83333
8/23/2012,50.84166667,11491,10.46759259,323.9919198,26.76086957,34.85173913,,1.633043478,263.2083333,11441.66667
8/24/2012,50.8125,11441,10.45138889,323.6379592,26.21153846,33.53538462,,1.503846154,263.0416667,11429.16667
8/25/2012,50.77083333,10996,10.42824074,313.2551154,25.55483871,30.11580645,,1.443225806,264,11062.5
8/26/2012,50.7375,10906,10.40972222,309.9514833,23.39166667,38.665,,2.679166667,269.9583333,10945.83333
8/27/2012,50.64166667,11259,10.35648148,310.187457,21.95833333,42.045,,1.607083333,276.125,10954.16667
8/28/2012,50.61666667,11057,10.34259259,310.5414176,21.70789474,34.36263158,,0.973947368,263.6666667,10966.66667
8/29/2012,51.00416667,10665,10.55787037,303.8161666,25.9375,30.8175,,1.9940625,255.9166667,10729.16667
8/30/2012,50.99166667,10387,10.55092593,294.7311783,24.01875,29.75,,0.9003125,261.7083333,10408.33333
8/31/2012,51.075,10376,10.59722222,294.8491651,23.3375,33.16083333,,2.015,276.1666667,10412.5
9/1/2012,51.08333333,10121,10.60185185,295.0851389,21.20416667,49.06791667,,1.779166667,268.75,10420.83333
9/2/2012,51.05833333,10377,10.58796296,294.2592308,21.80384615,35.01038462,,1.108461538,260.7083333,10391.66667
9/3/2012,51.04583333,10378,10.58101852,282.2953632,24.91785714,38.00571429,,1.303928571,252,9969.166667
9/4/2012,51.19583333,10458,10.66435185,281.8352144,25.45555556,33.14851852,,1.047407407,258.6666667,9952.916667
9/5/2012,51.03333333,9140,10.57407407,268.6442834,25.61851852,23.80296296,,1.542592593,250.9166667,9487.083333
9/6/2012,51.33333333,8727,10.74074074,260.7391637,26.15,34.87625,,2.293333333,252.9583333,9207.916667
9/7/2012,51.53333333,8809,10.85185185,261.7302533,24.30416667,37.13041667,,1.3075,256.5,9242.916667
9/8/2012,51.50416667,8826,10.83564815,260.916144,26.15,39.58541667,,1.093333333,243.75,9214.166667
9/9/2012,51.55,8766,10.86111111,243.9024386,24.85416667,39.69083333,,1.994166667,255.9166667,8613.333333
9/10/2012,51.45,9067,10.80555556,241.8140712,24.14583333,27.35083333,,2.293333333,255.625,8539.583333
9/11/2012,51.37083333,9034,10.76157407,241.0117606,25.29583333,23.56125,,1.843333333,255.4583333,8511.25
9/12/2012,51.30416667,7667,10.72453704,228.6467375,24.70833333,30.44833333,,1.05,250.625,8074.583333
9/13/2012,51.575,8177,10.875,226.9123307,25.76666667,31.36541667,,0.900416667,238.25,8013.333333
9/14/2012,51.7,8067,10.94444444,226.6645583,25.73333333,34.90625,,1.207391304,212.2083333,8004.583333
9/15/2012,51.84583333,7968,11.02546296,226.6409609,25.55833333,39.19916667,,1.5,239.625,8003.75
9/16/2012,51.95833333,7749,11.08796296,226.7353504,24.175,29.22666667,,1.542916667,248.2083333,8007.083333
9/17/2012,51.88333333,8224,11.0462963,226.7589478,24.72916667,27.95625,,0.87875,242.2916667,8007.916667
9/18/2012,52.025,7807,11.125,227.5258624,24.9,38.585,,1.050416667,235.0416667,8035
9/19/2012,52.05833333,8044,11.14351852,226.676357,23.1875,33.99166667,,0.7075,231.5,8005
9/20/2012,51.8875,8115,11.04861111,227.0185189,23.25833333,35.14041667,,0.985833333,237.0416667,8017.083333
9/21/2012,51.78333333,7466,10.99074074,214.8068788,24.17916667,35.92583333,,1.414166667,234.4583333,7585.833333
9/22/2012,51.72083333,7412,10.95601852,213.0134785,24.0125,32.80291667,,1.62875,233.75,7522.5
9/23/2012,51.18333333,7238,10.65740741,213.0842706,24.7625,31.40583333,,1.415,215.625,7525
9/24/2012,51.48333333,7476,10.82407407,214.8068788,25.5875,28.66791667,,3.665,224.5,7585.833333
9/25/2012,51.10416667,7758,10.61342593,213.9691721,25.8625,28.19208333,,2.07875,206.4166667,7556.25
9/26/2012,51.05,7281,10.58333333,202.0524991,23.4875,36.83541667,,1.006666667,206.875,7135.416667
9/27/2012,51.35,7164,10.75,199.3388013,24.11666667,41.28041667,,1.114166667,208.6666667,7039.583333
9/28/2012,51.54583333,6943,10.8587963,199.3034053,24.66956522,32.76434783,,0.983913043,209.9166667,7038.333333
9/29/2012,51.62916667,7118,10.90509259,199.9051383,26.32777778,26.53111111,,1.115,206.4166667,7059.583333
9/30/2012,51.66666667,7197,10.92592593,199.9995277,24.69583333,29.66916667,,0.771666667,214.9166667,7062.916667
10/1/2012,51.53333333,6790,10.85185185,199.8461448,25.43333333,26.36541667,,1.050833333,213.0416667,7057.5
10/2/2012,51.65,6741,10.91666667,200.176508,25.84166667,30.54791667,,0.900416667,210.25,7069.166667
10/3/2012,51.81666667,7332,11.00925926,199.5157816,25.13043478,33.3373913,,1.677391304,205.4583333,7045.833333
10/4/2012,51.75416667,6589,10.97453704,193.0265043,22.03333333,39.80208333,,1.585416667,195.875,6816.666667
10/5/2012,51.69166667,6863,10.93981481,192.6017516,18.35416667,59.74333333,,1.371666667,172.75,6801.666667
10/6/2012,51.67083333,6758,10.92824074,192.7551345,17.19583333,58.56416667,,1.071666667,194.375,6807.083333
10/7/2012,51.65416667,6835,10.91898148,192.6017516,17.84583333,57.16125,,1.1575,191.625,6801.666667
10/8/2012,51.4125,6444,10.78472222,186.7260059,17.525,57.09041667,,1.6925,154.6666667,6594.166667
10/9/2012,51.28333333,6030,10.71296296,185.0033977,16.22083333,57.23791667,,0.899583333,187.0416667,6533.333333
10/10/2012,51.33333333,6976,10.74074074,185.9000979,17.9,46.93916667,,1.07125,187.4166667,6565
10/11/2012,51.30833333,6565,10.72685185,185.8293058,18.00833333,48.33125,,2.014166667,181.7916667,6562.5
10/12/2012,51.3625,6359,10.75694444,185.5225399,15.11785714,67.40285714,,1.855,76.33333333,6551.666667
10/13/2012,51.39166667,6288,10.77314815,186.1242729,17.3375,59.13416667,,1.714166667,164.5,6572.916667
10/14/2012,51.525,6399,10.84722222,185.9826887,17.63333333,59.29333333,,0.7925,170.875,6567.916667
10/15/2012,51.5,6356,10.83333333,186.0180847,19.89166667,55.63583333,,0.364166667,158.625,6569.166667
10/16/2012,51.70416667,6528,10.94675926,185.3455596,23.45,48.08416667,,1.243333333,170.25,6545.416667
10/17/2012,52.175,6122,11.20833333,185.2747675,23.16666667,19.70541667,,5.377727273,179.375,6542.916667
10/18/2012,51.6125,6628,10.89583333,185.4517478,24.41666667,14.31666667,,2.936666667,174.5,6549.166667
10/19/2012,51.5375,6555,10.85416667,191.870233,19.06666667,47.61,,0.98625,159.0833333,6775.833333
10/20/2012,51.81666667,6856,11.00925926,191.7640449,18.40416667,56.69916667,,0.77125,163.6666667,6772.083333
10/21/2012,51.76666667,6836,10.98148148,192.2949857,15.79166667,34.85583333,,2.5075,166.8333333,6790.833333
10/22/2012,51.64583333,6865,10.91435185,193.2860754,12.17142857,73.04057143,,5.497714286,67.625,6825.833333
10/23/2012,51.74583333,6888,10.96990741,193.2270819,10.176,73.3192,,3.0036,123.2083333,6823.75
10/24/2012,51.87083333,6986,11.03935185,193.3096727,10.69166667,77.13027778,,3.086666667,97.79166667,6826.666667
10/25/2012,52.22916667,6776,11.23842593,192.9321148,11.11111111,74.49592593,,2.285555556,153.25,6813.333333
10/26/2012,52.12083333,6515,11.17824074,192.9675108,13.39583333,51.30625,,1.329166667,147.2083333,6814.583333
10/27/2012,52.275,6473,11.26388889,192.6371476,17.0375,59.565,,1.435416667,148.8333333,6802.916667
10/28/2012,52.25833333,6127,11.25462963,186.383844,17.7125,61.57666667,,0.899166667,147.625,6582.083333
10/29/2012,52.63333333,6282,11.46296296,186.761402,16.83333333,68.0425,,0.406666667,142.6666667,6595.416667
10/30/2012,52.6,6544,11.44444444,186.7024085,16.09259259,71.99444444,,0.266666667,123.6666667,6593.333333
10/31/2012,52.50833333,6510,11.39351852,186.7260059,12.95428571,85.87685714,,1.455142857,24.08333333,6594.166667
11/1/2012,52.40416667,6851,11.33564815,186.3602466,14.15121951,88.00146341,,3.024390244,93.45833333,6581.25
11/2/2012,52.70416667,6758,11.50231481,186.3248506,12.8625,77.415,,0.835,114.625,6580
11/3/2012,53.05,6546,11.69444444,186.5490256,16.0375,70.07,,0.77125,133.9583333,6587.916667
11/4/2012,52.81666667,6843,11.56481481,186.4428374,17.6875,63.15583333,,1.607916667,135.5416667,6584.166667
11/5/2012,52.99166667,6656,11.66203704,185.3455596,22.67307692,43.21,,4.030833333,143.875,6545.416667
11/6/2012,52.925,6268,11.625,180.0951443,16.77916667,68.88958333,,0.214166667,138.625,6360
11/7/2012,52.88333333,5696,11.60185185,166.7862264,14.81666667,73.67208333,,0.223478261,104.0833333,5890
11/8/2012,52.77916667,5993,11.54398148,164.7804498,11.11034483,69.75034483,,1.827586207,50.16666667,5819.166667
11/9/2012,52.43333333,6161,11.35185185,165.0164235,5.316,79.4024,,0.6992,134.4166667,5827.5
11/10/2012,52.59166667,6022,11.43981481,165.3231894,6.0875,68.98041667,,0.814583333,136.1666667,5838.333333
11/11/2012,52.72916667,5895,11.5162037,164.9102353,4.883333333,68.345,,0.556666667,98.95833333,5823.75
11/12/2012,52.7625,5996,11.53472222,164.6742616,8.1125,67.4825,,0.128333333,99.54166667,5815.416667
11/13/2012,53.01666667,6027,11.67592593,168.0368872,9.742307692,68.01038462,,0.989230769,56.16666667,5934.166667
11/14/2012,53.2125,6122,11.78472222,172.8743484,12.4375,71.3425,,1.500833333,122.2083333,6105
11/15/2012,53.35416667,6858,11.86342593,166.6682396,10.29565217,72.35,,1.177916667,89,5885.833333
11/16/2012,53.28333333,6852,11.82407407,172.6973682,10.62083333,77.92208333,,0.4925,39.79166667,6098.75
11/17/2012,53.29166667,6164,11.8287037,173.5822696,11.20465116,91.3,,1.279302326,9.166666667,6130
11/18/2012,53.14583333,6119,11.74768519,168.0958806,8.6275,88.38075,,2.3665,46.95833333,5936.25
11/19/2012,53.15,6336,11.75,162.4089139,9.915384615,87.05576923,,1.641923077,17.125,5735.416667
11/20/2012,53.32083333,6016,11.84490741,164.1551194,13.87931034,75.13206897,,11.01655172,20.04166667,5797.083333
11/21/2012,53.55416667,5917,11.97453704,159.65982,13.80833333,82.92645833,,8.53125,79.66666667,5638.333333
11/22/2012,53.60833333,5214,12.00462963,149.2533789,10.71666667,61.55958333,,2.25,107.625,5270.833333
11/23/2012,53.49583333,5510,11.94212963,142.7641016,10.125,69.3075,,0.964166667,111.0833333,5041.666667
11/24/2012,53.62083333,4724,12.01157407,141.7258172,9.779166667,73.99208333,,0.685,117.2083333,5005
11/25/2012,53.64583333,4917,12.02546296,141.5370382,11.1375,75.19,,0.685833333,114.75,4998.333333
11/26/2012,53.51666667,5340,11.9537037,141.9381935,8.209375,79.959375,,0.32125,112.1666667,5012.5
11/27/2012,53.45,4685,11.91666667,138.6109641,8.591666667,80.38708333,,0.128333333,71.16666667,4895
11/28/2012,53.2375,4882,11.79861111,136.6995769,8.792105263,88.70447368,,2.476842105,18.91666667,4827.5
11/29/2012,53.16666667,4539,11.75925926,135.8618702,12.90540541,83.11189189,,8.620540541,11,4797.916667
11/30/2012,53.67083333,5182,12.03935185,137.6670692,14.309375,88.2046875,,12.0403125,41.33333333,4861.666667
12/1/2012,54.29583333,5676,12.38657407,131.8385183,13.8325,84.76625,,11.228,36.375,4655.833333
12/2/2012,54.7125,4824,12.61805556,149.7253264,13.99411765,81.83323529,,10.13794118,91.70833333,5287.5
12/3/2012,54.6,5145,12.55555556,136.4636032,8.645833333,74.32416667,,0.814166667,82.66666667,4819.166667
12/4/2012,54.66666667,4630,12.59259259,135.5551044,10.30606061,89.28787879,,0.856969697,9.166666667,4787.083333
12/5/2012,54.45833333,4236,12.47685185,137.5136863,10.05555556,90.9652381,,1.150793651,37,4856.25
12/6/2012,54.0625,5403,12.25694444,134.7173977,12.21538462,77.46807692,,1.365,100.0833333,4757.5
12/7/2012,53.5375,4209,11.96527778,134.8589819,10.25833333,57.37666667,,2.165416667,92.16666667,4762.5
12/8/2012,53.12083333,3632,11.7337963,134.3162423,8.420833333,61.44458333,,2.037083333,92.91666667,4743.333333
12/9/2012,52.64583333,5051,11.46990741,130.2810917,12.20416667,38.64166667,,5.038333333,98.125,4600.833333
12/10/2012,52.27083333,5165,11.26157407,132.7588158,15.96,42.7868,,4.836,114.7272727,4688.333333
12/11/2012,52.35,3790,11.30555556,128.5584835,8.381481481,72.00703704,,1.334074074,19.70833333,4540
12/12/2012,52.32083333,4483,11.28935185,128.5466848,8.05,87.39230769,,0.810192308,74.08333333,4539.583333
12/13/2012,52.05416667,4404,11.1412037,128.3225098,4.306896552,76.30137931,,1.578275862,102.7916667,4531.666667
12/14/2012,51.4375,4663,10.79861111,128.3579059,4.329166667,70.48458333,,0.964166667,60.95833333,4532.916667
12/15/2012,51.5375,4656,10.85416667,129.1012231,0.454285714,89.09142857,,0.190857143,14.95833333,4559.166667
12/16/2012,51.1875,4667,10.65972222,128.5348862,2.489285714,92.86714286,,1.01,8.583333333,4539.166667
12/17/2012,51.39583333,4721,10.77546296,129.0776257,9.2,82.09242424,,5.565151515,94.58333333,4558.333333
12/18/2012,50.99583333,4990,10.55324074,128.464094,5.341666667,56.3,,2.185833333,102.7083333,4536.666667
12/19/2012,50.48333333,4703,10.26851852,128.9832362,1.725,65.47125,,1.006666667,68.54166667,4555
12/20/2012,50.325,4367,10.18055556,128.6292756,4.579166667,65.2025,,2.529166667,12.5,4542.5
12/21/2012,49.93333333,5127,9.962962963,134.0212752,2.045762712,89.44355932,,2.162711864,7.454545455,4732.916667
12/22/2012,49.78333333,4955,9.87962963,138.7525483,5.709090909,89.135,,3.928181818,45.75,4900
12/23/2012,49.475,4933,9.708333333,143.9439702,7.765116279,86.49093023,,7.202093023,20.16666667,5083.333333
12/24/2012,49.45,4228,9.694444444,138.2334061,5.884848485,82.67333333,,1.372121212,99.375,4881.666667
12/25/2012,49.4125,4590,9.673611111,137.6552705,3.8875,85.3996875,,1.43,13.20833333,4861.25
12/26/2012,49.1375,4479,9.520833333,137.9148416,4.121428571,87.68261905,,0.979761905,70.375,4870.416667
12/27/2012,49.16666667,4644,9.537037037,136.5107979,1.708,86.6794,,0.8738,102,4820.833333
12/28/2012,48.675,4892,9.263888889,134.4342292,2.674193548,83.02096774,,1.260322581,26.875,4747.5
12/29/2012,48.60833333,4592,9.226851852,134.4696253,4.307142857,84.32107143,,1.083214286,72.25,4748.75
12/30/2012,48.39583333,4556,9.108796296,133.1481724,6.025,63.91458333,,3.8375,105.0416667,4702.083333
12/31/2012,48.32083333,4767,9.06712963,133.1009777,5.869565217,45.87130435,,3.600869565,88.79166667,4700.416667
1/1/2013,48.1,4566,8.944444444,133.2661593,3.0125,63.02041667,,2.37875,108.7083333,4706.25
1/2/2013,47.82083333,4865,8.789351852,133.2189645,5.454166667,50.68416667,,1.500416667,104.1666667,4704.583333
1/3/2013,47.69583333,4468,8.719907407,130.6940457,2.6375,68.49666667,,0.51375,96.625,4615.416667
1/4/2013,47.7,4494,8.722222222,130.5996562,3.975,68.06916667,,0.427916667,97.41666667,4612.083333
1/5/2013,47.88333333,4003,8.824074074,130.3282864,3.029166667,77.76958333,,0.320833333,31.16666667,4602.5
1/6/2013,48.16666667,3848,8.981481481,130.1277088,6.642857143,81.50035714,,1.468928571,89.20833333,4595.416667
1/7/2013,48.25416667,4775,9.030092593,130.8946234,8.4375,61.42416667,,1.35,90.5,4622.5
1/8/2013,48.45416667,4217,9.141203704,128.8770481,7.346428571,79.23964286,,1.5425,91.25,4551.25
1/9/2013,48.575,4261,9.208333333,126.5173108,6.344067797,89.95457627,,0.548644068,16.625,4467.916667
1/10/2013,48.42083333,6084,9.122685185,127.2134333,1.28,84.911,,0.7924,102.875,4492.5
1/11/2013,48.35416667,4565,9.085648148,130.2928904,1.820833333,71.11708333,,0.96375,96.04166667,4601.25
1/12/2013,48.13333333,3987,8.962962963,130.7530391,2.829166667,52.45791667,,2.722083333,103.8333333,4617.5
1/13/2013,47.68333333,3956,8.712962963,130.7884352,3.804166667,31.35791667,,5.144583333,108.6666667,4618.75
1/14/2013,47.43333333,4444,8.574074074,127.5791926,5.458333333,25.695,,6.966666667,114.5416667,4505.416667
1/15/2013,47.67916667,4051,8.710648148,127.2960241,4.008333333,52.0175,,0.707083333,116.25,4495.416667
1/16/2013,47.9,4750,8.833333333,125.8565844,6.779166667,56.485,,1.9075,126.2173913,4444.583333
1/17/2013,48.07083333,4714,8.928240741,125.6914028,9.5375,44.74958333,,3.34375,125.125,4438.75
1/18/2013,47.99166667,4900,8.884259259,125.7857923,6.458333333,56.18916667,,0.5575,126.5,4442.083333
1/19/2013,48.10416667,4572,8.946759259,125.6914028,8.841666667,46.69583333,,0.535,126.875,4438.75
1/20/2013,47.85416667,3856,8.80787037,125.4908251,8.641666667,46.575,,1.05,128.1666667,4431.666667
1/21/2013,47.60416667,4099,8.668981481,126.7650832,9.941666667,45.13833333,,0.900416667,128.8333333,4476.666667
1/22/2013,47.1,5393,8.388888889,127.001057,6.377272727,56.13045455,,0.685416667,107.5833333,4485
1/23/2013,47.25833333,4427,8.476851852,127.5673939,6.016666667,73.41041667,,0.256666667,27.66666667,4505
1/24/2013,47.42083333,4843,8.56712963,127.862361,9.184375,89.1771875,,1.173125,47.70833333,4515.416667
1/25/2013,47.4875,4048,8.604166667,127.3904136,11.77916667,80.20416667,,0.771666667,45.5,4498.75
1/26/2013,47.6,4085,8.666666667,126.9184662,8.5234375,88.52765625,,0.41,85.58333333,4482.083333
1/27/2013,47.22916667,4311,8.460648148,127.9095558,8.031818182,47.88227273,,2.408181818,132.7083333,4517.083333
1/28/2013,47.03333333,5061,8.351851852,127.2724267,7.641666667,55.58791667,,0.835416667,109.8333333,4494.583333
1/29/2013,46.65416667,4407,8.141203704,127.001057,6.225,69.1275,,0.793333333,117.625,4485
1/30/2013,46.825,4810,8.236111111,127.1426412,12.7625,47.96958333,,3.686666667,138.0416667,4490
1/31/2013,46.61666667,4629,8.12037037,127.0718491,9.695833333,59.03458333,,1.114166667,141.0833333,4487.5
2/1/2013,47.22916667,4750,8.460648148,127.3550175,7.9625,65.71583333,,0.064166667,142.3333333,4497.5
2/2/2013,47.64583333,4351,8.69212963,127.1426412,7.920833333,64.80958333,,0.278333333,112.5833333,4490
2/3/2013,47.99583333,3967,8.886574074,124.1103789,8.175,65.64625,,0.128333333,145.9166667,4382.916667
2/4/2013,47.98333333,5048,8.87962963,122.0338101,9.116666667,65.885,,0.36375,129.75,4309.583333
2/5/2013,47.94166667,4155,8.856481481,124.9008908,7.957692308,75.72076923,,0.811153846,111.0833333,4410.833333
2/6/2013,47.70833333,4884,8.726851852,125.1014685,6.081481481,71.73888889,,0.780740741,138.75,4417.916667
2/7/2013,47.65833333,4667,8.699074074,127.6853808,8.573076923,67.82153846,,3.541923077,94.29166667,4509.166667
2/8/2013,47.8875,4323,8.826388889,124.3817487,4.82972973,78.09459459,,2.03,139.5,4392.5
2/9/2013,47.5625,4199,8.645833333,123.8744052,8.845833333,37.415,,4.287916667,155.7916667,4374.583333
2/10/2013,47.44166667,3713,8.578703704,121.7978364,9.304166667,47.06125,,3.365833333,156.375,4301.25
2/11/2013,47.59166667,4226,8.662037037,115.6743183,10.18333333,43.33875,,2.765833333,160.2916667,4085
2/12/2013,47.70833333,4124,8.726851852,114.4000602,8.654166667,58.33,,1.350416667,160.2916667,4040
2/13/2013,47.80833333,4131,8.782407407,112.2998941,10.2875,53.89541667,,1.564583333,161.6666667,3965.833333
2/14/2013,47.99166667,4581,8.884259259,108.7366909,16.11304348,34.39782609,,6.302083333,164.5833333,3840
2/15/2013,47.99166667,4463,8.884259259,108.9018725,15.7,32.76416667,,2.830416667,168.75,3845.833333
2/16/2013,48.05,3796,8.916666667,109.1732423,10.5375,55.67791667,,0.235416667,152.2083333,3855.416667
2/17/2013,48.17083333,3194,8.983796296,109.1496449,11.64583333,44.55708333,,3.578333333,173.3333333,3854.583333
2/18/2013,47.85,4080,8.805555556,109.409216,7.191304348,53.54217391,,1.117391304,126.6666667,3863.75
2/19/2013,47.41666667,3794,8.564814815,109.975553,7.472727273,71.59818182,,4.848484848,85.83333333,3883.75
2/20/2013,47.40833333,3869,8.560185185,109.7395792,7.125,57.08083333,,3.8375,153.4166667,3875.416667
2/21/2013,47.20416667,3901,8.446759259,110.010949,7.782608696,49.9073913,,2.616956522,179.0434783,3885
2/22/2013,47.19166667,3644,8.439814815,110.0935398,9.770833333,47.7075,,2.144166667,161.2083333,3887.916667
2/23/2013,47.48333333,3999,8.601851852,110.0581438,11.45833333,38.29291667,,4.372916667,165.4166667,3886.666667
2/24/2013,47.575,3744,8.652777778,109.8575661,9.645833333,33.05875,,4.22375,175.4583333,3879.583333
2/25/2013,47.43333333,4231,8.574074074,110.3413122,9.325,48.64291667,,1.34173913,176.9166667,3896.666667
2/26/2013,47.67916667,3488,8.710648148,110.8604544,11.0375,30.96375,,3.901666667,181.125,3915
2/27/2013,47.59583333,4203,8.664351852,110.7660649,8.554166667,47.395,,1.435416667,170.875,3911.666667
2/28/2013,47.85416667,3733,8.80787037,110.6362794,13.70416667,46.13125,,0.514166667,143.9166667,3907.083333
3/1/2013,47.97916667,4067,8.877314815,105.3386693,13.075,59.90833333,,1.178333333,178.5,3720
3/2/2013,47.85416667,3661,8.80787037,112.1465112,12.82083333,57.97833333,,0.407083333,111.4583333,3960.416667
3/3/2013,47.85416667,3782,8.80787037,107.2146604,14.37916667,62.87166667,,0.557083333,156.875,3786.25
3/4/2013,47.84166667,3911,8.800925926,107.191063,11.68888889,69.36037037,,1.40962963,161,3785.416667
3/5/2013,47.8375,4404,8.798611111,105.5864417,12.684,60.4672,,3.7448,123.4583333,3728.75
3/6/2013,47.6875,4041,8.715277778,105.5982404,9.017241379,74.59310345,,9.083103448,82.66666667,3729.166667
3/7/2013,47.475,4222,8.597222222,108.5361132,7.388,71.54,,2.2632,203.0833333,3832.916667
3/8/2013,47.175,4939,8.430555556,140.9825,9.783333333,50.23041667,,2.9575,211.0416667,4978.75
3/9/2013,47.20416667,3780,8.446759259,141.0532921,13.475,32.68458333,,3.449583333,220.5,4981.25
